,Date,TSLA Price,TSLA Percent Change Rate
146,11-02-2016,12.5347,98.54866226915003
147,11-03-2016,12.4947,99.68088586085028
148,11-04-2016,12.704,101.67511024674462
149,11-07-2016,12.8807,101.39090050377833
150,11-08-2016,12.996,100.89513768661642
151,11-09-2016,12.6707,97.49692212988612
152,11-10-2016,12.3567,97.52184172934408
153,11-11-2016,12.5707,101.73185397395746
154,11-14-2016,12.0967,96.22932692690145
155,11-15-2016,12.2513,101.2780345052783
156,11-16-2016,12.262,100.08733767028805
157,11-17-2016,12.5773,102.57135866905887
158,11-18-2016,12.3347,98.07112814356023
159,11-21-2016,12.3013,99.72921919462978
160,11-22-2016,12.7447,103.60449708567387
161,11-23-2016,12.876,101.03023217494331
162,11-25-2016,13.11,101.81733457595527
163,11-28-2016,13.0747,99.7307398932113
164,11-29-2016,12.638,96.6599616052376
165,11-30-2016,12.6267,99.9105871182149
166,12-01-2016,12.1253,96.02904955372345
167,12-02-2016,12.098,99.77485093152335
168,12-05-2016,12.4533,102.93684906596133
169,12-06-2016,12.39,99.49170099491701
170,12-07-2016,12.8767,103.92816787732042
171,12-08-2016,12.8193,99.55423361575559
172,12-09-2016,12.812,99.94305461296638
173,12-12-2016,12.8287,100.13034655010928
174,12-13-2016,13.21,102.97224192630587
175,12-14-2016,13.246,100.27252081756247
176,12-15-2016,13.172,99.44134078212291
177,12-16-2016,13.4993,102.4848162769511
178,12-19-2016,13.5153,100.11852466424185
179,12-20-2016,13.9193,102.98920482712187
180,12-21-2016,13.8467,99.4784220470857
181,12-22-2016,13.8967,100.36109686784576
182,12-23-2016,14.2227,102.34588067670742
183,12-27-2016,14.6353,102.90099629465574
184,12-28-2016,14.6493,100.09565912553893
185,12-29-2016,14.312,97.69750090448007
186,12-30-2016,14.246,99.53884851872556
187,01-03-2017,14.466,101.54429313491507
188,01-04-2017,15.1327,104.60873772984931
189,01-05-2017,15.1167,99.89426870287524
190,01-06-2017,15.2673,100.99624918136895
191,01-09-2017,15.4187,100.99166191795537
192,01-10-2017,15.3247,99.39035067807274
193,01-11-2017,15.3153,99.93866111571515
194,01-12-2017,15.306,99.93927640986465
195,01-13-2017,15.85,103.55416176662746
196,01-17-2017,15.7053,99.08706624605678
197,01-18-2017,15.8907,101.18049320929879
198,01-19-2017,16.2507,102.26547603315146
199,01-20-2017,16.3153,100.3975213375424
200,01-23-2017,16.5947,101.71250298799286
201,01-24-2017,16.974,102.28566952099165
202,01-25-2017,16.9647,99.94521032166843
203,01-26-2017,16.834,99.22957670928457
204,01-27-2017,16.8633,100.17405251277177
205,01-30-2017,16.7087,99.08321621509432
206,01-31-2017,16.7953,100.51829286539349
207,02-01-2017,16.616,98.93243943246026
208,02-02-2017,16.77,100.92681752527683
209,02-03-2017,16.7553,99.912343470483
210,02-06-2017,17.1847,102.56277118284962
211,02-07-2017,17.1653,99.88710888173782
212,02-08-2017,17.472,101.78674418740134
213,02-09-2017,17.9467,102.71691849816848
214,02-10-2017,17.9487,100.01114411005922
215,02-13-2017,18.7067,104.22314708028995
216,02-14-2017,18.732,100.13524566064564
217,02-15-2017,18.6507,99.56598334401025
218,02-16-2017,17.93,96.13580187338813
219,02-17-2017,18.1487,101.21974344673733
220,02-21-2017,18.4927,101.89545256685051
221,02-22-2017,18.234,98.60106961125203
222,02-23-2017,17.066,93.59438411758252
223,02-24-2017,17.1333,100.39435134184929
224,02-27-2017,16.4153,95.80933036834702
225,02-28-2017,16.666,101.52723373925548
226,03-01-2017,16.668,100.0120004800192
227,03-02-2017,16.6987,100.18418526517878
228,03-03-2017,16.7713,100.43476438285617
229,03-06-2017,16.7473,99.85689839189568
230,03-07-2017,16.5727,98.95744388647724
231,03-08-2017,16.458,99.30789792852099
232,03-09-2017,16.3267,99.20221169036336
233,03-10-2017,16.246,99.5057176281796
234,03-13-2017,16.4113,101.01748122614799
235,03-14-2017,17.20,104.80583500393021
236,03-15-2017,17.0487,99.1203488372093
237,03-16-2017,17.47,102.47115615853409
238,03-17-2017,17.4333,99.7899255867201
239,03-20-2017,17.4613,100.16061216178235
240,03-21-2017,16.712,95.7087960232056
241,03-22-2017,17.0007,101.72750119674485
242,03-23-2017,16.9853,99.9094154946561
243,03-24-2017,17.544,103.28931487815936
244,03-27-2017,18.0147,102.68296853625172
245,03-28-2017,18.4967,102.67559271039761
246,03-29-2017,18.492,99.97459006201106
247,03-30-2017,18.528,100.19467878001296
248,03-31-2017,18.5533,100.1365500863558
249,04-03-2017,19.9013,107.26555383678375
250,04-04-2017,20.2467,101.73556501334085
251,04-05-2017,19.6667,97.13533563494296
252,04-06-2017,19.9133,101.25389617983697
253,04-07-2017,20.1693,101.2855729587763
254,04-10-2017,20.826,103.25593848076036
255,04-11-2017,20.5807,98.8221453951791
256,04-12-2017,19.7893,96.15464974466369
257,04-13-2017,20.2667,102.41241478981064
258,04-17-2017,20.096,99.15773164846769
259,04-18-2017,20.0167,99.60539410828025
260,04-19-2017,20.368,101.75503454615395
261,04-20-2017,20.1673,99.01463079340142
262,04-21-2017,20.3733,101.02145552453725
263,04-24-2017,20.5353,100.79515836904183
264,04-25-2017,20.9193,101.86995076770245
265,04-26-2017,20.678,98.84651972102317
266,04-27-2017,20.5753,99.50333687977559
267,04-28-2017,20.938,101.76279325210325
268,05-01-2017,21.522,102.78918712388958
269,05-02-2017,21.2593,98.77938853266426
270,05-03-2017,20.7347,97.53237406687897
271,05-04-2017,19.6973,94.99679281590763
272,05-05-2017,20.5567,104.36303452757485
273,05-08-2017,20.4793,99.62348042244135
274,05-09-2017,21.4173,104.58023467598991
275,05-10-2017,21.6813,101.23264837304421
276,05-11-2017,21.54,99.34828631124518
277,05-12-2017,21.654,100.5292479108635
278,05-15-2017,21.0587,97.25085434561744
279,05-16-2017,21.134,100.35757192989121
280,05-17-2017,20.4073,96.56146493801458
281,05-18-2017,20.8707,102.27075605298104
282,05-19-2017,20.722,99.28751790788044
283,05-22-2017,20.69,99.84557475147187
284,05-23-2017,20.2573,97.90865152247463
285,05-24-2017,20.6813,102.09307262073426
286,05-25-2017,21.122,102.13091053270344
287,05-26-2017,21.676,102.62285768393144
288,05-30-2017,22.34,103.06329581103526
289,05-31-2017,22.734,101.7636526410027
290,06-01-2017,22.6913,99.81217559602356
291,06-02-2017,22.6567,99.84751865252322
292,06-05-2017,23.1547,102.19802530818698
293,06-06-2017,23.5233,101.59190142821977
294,06-07-2017,23.9767,101.92745065530772
295,06-08-2017,24.6667,102.87779385820399
296,06-09-2017,23.8213,96.57270733417928
297,06-12-2017,23.934,100.47310600177153
298,06-13-2017,25.0633,104.71839224534136
299,06-14-2017,25.3773,101.25282783990934
300,06-15-2017,25.0227,98.60268822924424
301,06-16-2017,24.76,98.95015326083916
302,06-19-2017,24.6533,99.56906300484653
303,06-20-2017,24.816,100.6599522173502
304,06-21-2017,25.0933,101.11742424242425
305,06-22-2017,25.5073,101.64984278671996
306,06-23-2017,25.5633,100.219544993002
307,06-26-2017,25.166,98.44581881056045
308,06-27-2017,24.158,95.99459588333467
309,06-28-2017,24.7493,102.44763639374122
310,06-29-2017,24.05,97.17446554043953
311,06-30-2017,24.1073,100.23825363825362
312,07-03-2017,23.508,97.51403101964965
313,07-05-2017,21.806,92.75991151948274
314,07-06-2017,20.5887,94.41759148858112
315,07-07-2017,20.8813,101.42116792220976
316,07-10-2017,21.07,100.90367936862168
317,07-11-2017,21.8147,103.5344091124822
318,07-12-2017,21.968,100.70273714513608
319,07-13-2017,21.5607,98.14593954843409
320,07-14-2017,21.852,101.35106930665516
321,07-17-2017,21.3047,97.49542375983891
322,07-18-2017,21.8827,102.71301637666805
323,07-19-2017,21.684,99.09197676703515
324,07-20-2017,21.9947,101.43285371702638
325,07-21-2017,21.8933,99.53897984514451
326,07-24-2017,22.8347,104.29994564547145
327,07-25-2017,22.64,99.1473503045803
328,07-26-2017,22.9233,101.25132508833923
329,07-27-2017,22.2973,97.2691540921246
330,07-28-2017,22.338,100.18253331120808
331,07-31-2017,21.5647,96.53818605067596
332,08-01-2017,21.3047,98.79432591225475
333,08-02-2017,21.726,101.9774979229935
334,08-03-2017,23.1393,106.50510908588788
335,08-04-2017,23.794,102.82938550431517
336,08-07-2017,23.678,99.5124821383542
337,08-08-2017,24.348,102.82963088098656
338,08-09-2017,24.2353,99.53712830622638
339,08-10-2017,23.6933,97.76359277582701
340,08-11-2017,23.858,100.69513322331629
341,08-14-2017,24.2533,101.65688657892531
342,08-15-2017,24.1553,99.59593127533161
343,08-16-2017,24.194,100.1602132865251
344,08-17-2017,23.4613,96.97156319748699
345,08-18-2017,23.164,98.73280679246248
346,08-21-2017,22.524,97.23709203937143
347,08-22-2017,22.7567,101.03312022731308
348,08-23-2017,23.518,103.3453883911112
349,08-24-2017,23.5287,100.04549706607703
350,08-25-2017,23.2033,98.61700816449697
351,08-28-2017,23.044,99.31345972340142
352,08-29-2017,23.1573,100.49166811317478
353,08-30-2017,23.5453,101.67549757527865
354,08-31-2017,23.7267,100.77042976729965
355,09-01-2017,23.6933,99.85923031858623
356,09-05-2017,23.306,98.36536067158225
357,09-06-2017,22.9687,98.55273320175061
358,09-07-2017,23.374,101.76457526982372
359,09-08-2017,22.8933,97.94344143064944
360,09-11-2017,24.246,105.90871565043048
361,09-12-2017,24.1833,99.7414006434051
362,09-13-2017,24.4153,100.95933970963434
363,09-14-2017,25.176,103.1156692729559
364,09-15-2017,25.3207,100.57475373371464
365,09-18-2017,25.6667,101.36647091115174
366,09-19-2017,25.0067,97.42857476808472
367,09-20-2017,24.9273,99.68248509399481
368,09-21-2017,24.432,98.01302186759095
369,09-22-2017,23.406,95.80058939096267
370,09-25-2017,22.9993,98.26241134751774
371,09-26-2017,23.0167,100.07565447644058
372,09-27-2017,22.7313,98.76003076027406
373,09-28-2017,22.64,99.5983511721723
374,09-29-2017,22.74,100.44169611307419
375,10-02-2017,22.7687,100.12620932277925
376,10-03-2017,23.2093,101.93511267661306
377,10-04-2017,23.6673,101.97334689111692
378,10-05-2017,23.6887,100.09042011551803
379,10-06-2017,23.792,100.4360728955156
380,10-09-2017,22.8627,96.09406523201075
381,10-10-2017,23.706,103.68854072353659
382,10-11-2017,23.64,99.72158947102
383,10-12-2017,23.712,100.30456852791878
384,10-13-2017,23.7047,99.96921390013495
385,10-16-2017,23.3733,98.60196501115813
386,10-17-2017,23.7167,101.46919775983707
387,10-18-2017,23.9767,101.09627393355738
388,10-19-2017,23.454,97.81996688451706
389,10-20-2017,23.0067,98.0928626247122
390,10-23-2017,22.468,97.65850817370593
391,10-24-2017,22.4893,100.09480149546022
392,10-25-2017,21.7227,96.5912678473763
393,10-26-2017,21.7447,100.10127654481258
394,10-27-2017,21.3913,98.37477638229085
395,10-30-2017,21.3387,99.75410564107837
396,10-31-2017,22.102,103.57706889360645
397,11-01-2017,21.4053,96.84779657949507
398,11-02-2017,19.9507,93.20448673926552
399,11-03-2017,20.406,102.28212543920763
400,11-06-2017,20.1853,98.91845535626777
401,11-07-2017,20.4033,101.07999385691568
402,11-08-2017,20.2927,99.45793082491558
403,11-09-2017,20.1993,99.53973596416445
404,11-10-2017,20.1993,100.0
405,11-13-2017,21.0267,104.09618155084584
406,11-14-2017,20.58,97.87555821883603
407,11-15-2017,20.7533,100.84207968901846
408,11-16-2017,20.8333,100.3854808632844
409,11-17-2017,21.0033,100.81600130560209
410,11-20-2017,20.5827,97.99745754238619
411,11-21-2017,21.1873,102.93741831732474
412,11-22-2017,20.84,98.36081048552671
413,11-24-2017,21.0367,100.94385796545104
414,11-27-2017,21.1207,100.39930217191859
415,11-28-2017,21.17,100.23342029383497
416,11-29-2017,20.5027,96.8478979688238
417,11-30-2017,20.59,100.42579757787998
418,12-01-2017,20.4353,99.24866440019427
419,12-04-2017,20.3467,99.56643650937347
420,12-05-2017,20.2467,99.5085198091091
421,12-06-2017,20.884,103.1476734480187
422,12-07-2017,20.7493,99.35500861903851
423,12-08-2017,21.0087,101.2501626560896
424,12-11-2017,21.9273,104.37247426066342
425,12-12-2017,22.7353,103.68490420617222
426,12-13-2017,22.602,99.41368708572132
427,12-14-2017,22.526,99.66374657109989
428,12-15-2017,22.8967,101.64565391103612
429,12-18-2017,22.5913,98.66618333646335
430,12-19-2017,22.0733,97.70708192976943
