Date, Open, High, Low, Close
06/07/13, 805.19, 805.19, 805.19, 805.19
06/06/13, 824.29, 824.29, 824.29, 824.29
06/05/13, 814.22, 814.22, 814.22, 814.22
06/04/13, 813.46, 813.46, 813.46, 813.46
06/03/13, 822.02, 822.02, 822.02, 822.02
05/31/13, 811.02, 811.02, 811.02, 811.02
05/30/13, 822.08, 822.08, 822.08, 822.08
05/29/13, 810.32, 810.32, 810.32, 810.32
05/28/13, 803.27, 803.27, 803.27, 803.27
05/24/13, 807.81, 807.81, 807.81, 807.81
05/23/13, 810.90, 810.90, 810.90, 810.90
05/22/13, 796.69, 796.69, 796.69, 796.69
05/21/13, 802.75, 802.75, 802.75, 802.75
05/20/13, 806.59, 806.59, 806.59, 806.59
05/17/13, 795.30, 795.30, 795.30, 795.30
05/16/13, 808.22, 808.22, 808.22, 808.22
05/15/13, 813.64, 813.64, 813.64, 813.64
05/14/13, 830.11, 830.11, 830.11, 830.11
05/13/13, 835.82, 835.82, 835.82, 835.82
05/10/13, 837.01, 837.01, 837.01, 837.01
05/09/13, 855.52, 855.52, 855.52, 855.52
05/08/13, 858.37, 858.37, 858.37, 858.37
05/07/13, 843.69, 843.69, 843.69, 843.69
05/06/13, 854.68, 854.68, 854.68, 854.68
05/03/13, 852.47, 852.47, 852.47, 852.47
05/02/13, 854.45, 854.45, 854.45, 854.45
05/01/13, 841.99, 841.99, 841.99, 841.99
04/30/13, 857.07, 857.07, 857.07, 857.07
04/29/13, 854.33, 854.33, 854.33, 854.33
04/26/13, 846.30, 846.30, 846.30, 846.30
04/25/13, 851.19, 851.19, 851.19, 851.19
04/24/13, 828.89, 828.89, 828.89, 828.89
04/23/13, 820.21, 820.21, 820.21, 820.21
04/22/13, 827.43, 827.43, 827.43, 827.43
04/19/13, 812.53, 812.53, 812.53, 812.53
04/18/13, 810.72, 810.72, 810.72, 810.72
04/17/13, 805.02, 805.02, 805.02, 805.02
04/16/13, 807.76, 807.76, 807.76, 807.76
04/15/13, 792.44, 792.44, 792.44, 792.44
04/12/13, 874.13, 874.13, 874.13, 874.13
04/11/13, 911.10, 911.10, 911.10, 911.10
04/10/13, 907.55, 907.55, 907.55, 907.55
04/09/13, 923.79, 923.79, 923.79, 923.79
04/08/13, 915.52, 915.52, 915.52, 915.52
04/05/13, 917.50, 917.50, 917.50, 917.50
04/04/13, 903.82, 903.82, 903.82, 903.82
04/03/13, 904.46, 904.46, 904.46, 904.46
04/02/13, 917.50, 917.50, 917.50, 917.50
04/01/13, 932.06, 932.06, 932.06, 932.06
03/28/13, 929.03, 929.03, 929.03, 929.03
03/27/13, 935.72, 935.72, 935.72, 935.72
03/26/13, 929.96, 929.96, 929.96, 929.96
03/25/13, 935.32, 935.32, 935.32, 935.32
03/22/13, 936.19, 936.19, 936.19, 936.19
03/21/13, 940.67, 940.67, 940.67, 940.67
03/20/13, 937.01, 937.01, 937.01, 937.01
03/19/13, 939.28, 939.28, 939.28, 939.28
03/18/13, 935.38, 935.38, 935.38, 935.38
03/15/13, 928.45, 928.45, 928.45, 928.45
03/14/13, 927.34, 927.34, 927.34, 927.34
03/13/13, 926.00, 926.00, 926.00, 926.00
03/12/13, 927.68, 927.68, 927.68, 927.68
03/11/13, 919.46, 919.46, 919.46, 919.46
03/08/13, 918.55, 918.55, 918.55, 918.55
03/07/13, 917.27, 917.27, 917.27, 917.27
03/06/13, 916.92, 916.92, 916.92, 916.92
03/05/13, 916.92, 916.92, 916.92, 916.92
03/04/13, 915.46, 915.46, 915.46, 915.46
03/01/13, 915.41, 915.41, 915.41, 915.41
02/28/13, 918.78, 918.78, 918.78, 918.78
02/27/13, 929.03, 929.03, 929.03, 929.03
02/26/13, 940.56, 940.56, 940.56, 940.56
02/25/13, 923.73, 923.73, 923.73, 923.73
02/22/13, 915.70, 915.70, 915.70, 915.70
02/21/13, 919.07, 919.07, 919.07, 919.07
02/20/13, 918.72, 918.72, 918.72, 918.72
02/19/13, 933.98, 933.98, 933.98, 933.98
02/15/13, 937.06, 937.06, 937.06, 937.06
02/14/13, 952.20, 952.20, 952.20, 952.20
02/13/13, 957.79, 957.79, 957.79, 957.79
02/12/13, 960.41, 960.41, 960.41, 960.41
02/11/13, 960.12, 960.12, 960.12, 960.12
02/08/13, 970.48, 970.48, 970.48, 970.48
02/07/13, 973.04, 973.04, 973.04, 973.04
02/06/13, 977.41, 977.41, 977.41, 977.41
02/05/13, 974.32, 974.32, 974.32, 974.32
02/04/13, 976.01, 976.01, 976.01, 976.01
02/01/13, 972.64, 972.64, 972.64, 972.64
01/31/13, 967.63, 967.63, 967.63, 967.63
01/30/13, 979.04, 979.04, 979.04, 979.04
01/29/13, 968.04, 968.04, 968.04, 968.04
01/28/13, 963.55, 963.55, 963.55, 963.55
01/25/13, 965.77, 965.77, 965.77, 965.77
01/24/13, 973.51, 973.51, 973.51, 973.51
01/23/13, 983.29, 983.29, 983.29, 983.29
01/22/13, 987.08, 987.08, 987.08, 987.08
01/18/13, 983.47, 983.47, 983.47, 983.47
01/17/13, 985.68, 985.68, 985.68, 985.68
01/16/13, 981.25, 981.25, 981.25, 981.25
01/15/13, 981.72, 981.72, 981.72, 981.72
01/14/13, 973.22, 973.22, 973.22, 973.22
01/11/13, 967.84, 967.84, 967.84, 967.84
01/10/13, 977.71, 977.71, 977.71, 977.71
01/09/13, 964.36, 964.36, 964.36, 964.36
01/08/13, 967.99, 967.99, 967.99, 967.99
01/07/13, 958.49, 958.49, 958.49, 958.49
01/04/13, 960.00, 960.00, 960.00, 960.00
01/03/13, 974.97, 974.97, 974.97, 974.97
01/02/13, 983.23, 983.23, 983.23, 983.23
12/31/12, 975.66, 975.66, 975.66, 975.66
12/28/12, 964.08, 964.08, 964.08, 964.08
12/27/12, 968.62, 968.62, 968.62, 968.62
12/26/12, 966.87, 966.87, 966.87, 966.87
12/24/12, 966.17, 966.17, 966.17, 966.17
12/21/12, 966.52, 966.52, 966.52, 966.52
12/20/12, 958.26, 958.26, 958.26, 958.26
12/19/12, 970.95, 970.95, 970.95, 970.95
12/18/12, 972.69, 972.69, 972.69, 972.69
12/17/12, 988.71, 988.71, 988.71, 988.71
12/14/12, 988.01, 988.01, 988.01, 988.01
12/13/12, 987.89, 987.89, 987.89, 987.89
12/12/12, 1000.17, 1000.17, 1000.17, 1000.17
12/11/12, 995.34, 995.34, 995.34, 995.34
12/10/12, 998.14, 998.14, 998.14, 998.14
12/07/12, 992.96, 992.96, 992.96, 992.96
12/06/12, 990.80, 990.80, 990.80, 990.80
12/05/12, 986.14, 986.14, 986.14, 986.14
12/04/12, 987.31, 987.31, 987.31, 987.31
12/03/12, 1002.04, 1002.04, 1002.04, 1002.04
11/30/12, 997.15, 997.15, 997.15, 997.15
11/29/12, 1006.93, 1006.93, 1006.93, 1006.93
11/28/12, 1000.70, 1000.70, 1000.70, 1000.70
11/27/12, 1015.84, 1015.84, 1015.84, 1015.84
11/26/12, 1020.03, 1020.03, 1020.03, 1020.03
11/23/12, 1021.08, 1021.08, 1021.08, 1021.08
11/21/12, 1007.57, 1007.57, 1007.57, 1007.57
11/20/12, 1004.83, 1004.83, 1004.83, 1004.83
11/19/12, 1011.12, 1011.12, 1011.12, 1011.12
11/16/12, 999.59, 999.59, 999.59, 999.59
11/15/12, 999.13, 999.13, 999.13, 999.13
11/14/12, 1008.67, 1008.67, 1008.67, 1008.67
11/13/12, 1005.53, 1005.53, 1005.53, 1005.53
11/12/12, 1008.82, 1008.82, 1008.82, 1008.82
11/09/12, 1008.55, 1008.55, 1008.55, 1008.55
11/08/12, 1005.43, 1005.43, 1005.43, 1005.43
11/07/12, 998.16, 998.16, 998.16, 998.16
11/06/12, 998.49, 998.49, 998.49, 998.49
11/05/12, 979.97, 979.97, 979.97, 979.97
11/02/12, 975.31, 975.31, 975.31, 975.31
11/01/12, 998.78, 998.78, 998.78, 998.78
10/31/12, 1000.87, 1000.87, 1000.87, 1000.87
10/26/12, 996.68, 996.68, 996.68, 996.68
10/25/12, 997.32, 997.32, 997.32, 997.32
10/24/12, 990.68, 990.68, 990.68, 990.68
10/23/12, 995.23, 995.23, 995.23, 995.23
10/22/12, 1005.07, 1005.07, 1005.07, 1005.07
10/19/12, 1003.73, 1003.73, 1003.73, 1003.73
10/18/12, 1015.78, 1015.78, 1015.78, 1015.78
10/17/12, 1020.61, 1020.61, 1020.61, 1020.61
10/16/12, 1016.71, 1016.71, 1016.71, 1016.71
10/15/12, 1011.64, 1011.64, 1011.64, 1011.64
10/12/12, 1024.51, 1024.51, 1024.51, 1024.51
10/11/12, 1030.86, 1030.86, 1030.86, 1030.86
10/10/12, 1027.65, 1027.65, 1027.65, 1027.65
10/09/12, 1027.60, 1027.60, 1027.60, 1027.60
10/08/12, 1033.83, 1033.83, 1033.83, 1033.83
10/05/12, 1036.80, 1036.80, 1036.80, 1036.80
10/04/12, 1045.94, 1045.94, 1045.94, 1045.94
10/03/12, 1036.21, 1036.21, 1036.21, 1036.21
10/02/12, 1033.77, 1033.77, 1033.77, 1033.77
10/01/12, 1038.25, 1038.25, 1038.25, 1038.25
09/28/12, 1032.78, 1032.78, 1032.78, 1032.78
09/27/12, 1036.62, 1036.62, 1036.62, 1036.62
09/26/12, 1020.96, 1020.96, 1020.96, 1020.96
09/25/12, 1028.41, 1028.41, 1028.41, 1028.41
09/24/12, 1027.36, 1027.36, 1027.36, 1027.36
09/21/12, 1035.16, 1035.16, 1035.16, 1035.16
09/20/12, 1030.62, 1030.62, 1030.62, 1030.62
09/19/12, 1031.50, 1031.50, 1031.50, 1031.50
09/18/12, 1031.21, 1031.21, 1031.21, 1031.21
09/17/12, 1030.86, 1030.86, 1030.86, 1030.86
09/14/12, 1032.08, 1032.08, 1032.08, 1032.08
09/13/12, 1031.73, 1031.73, 1031.73, 1031.73
09/12/12, 1009.37, 1009.37, 1009.37, 1009.37
09/11/12, 1010.07, 1010.07, 1010.07, 1010.07
09/10/12, 1008.27, 1008.27, 1008.27, 1008.27
09/07/12, 1013.33, 1013.33, 1013.33, 1013.33
09/06/12, 993.01, 993.01, 993.01, 993.01
09/05/12, 986.26, 986.26, 986.26, 986.26
09/04/12, 987.42, 987.42, 987.42, 987.42
08/31/12, 982.53, 982.53, 982.53, 982.53
08/30/12, 964.78, 964.78, 964.78, 964.78
08/29/12, 968.21, 968.21, 968.21, 968.21
08/28/12, 972.11, 972.11, 972.11, 972.11
08/27/12, 975.55, 975.55, 975.55, 975.55
08/24/12, 973.98, 973.98, 973.98, 973.98
08/23/12, 973.92, 973.92, 973.92, 973.92
08/22/12, 955.11, 955.11, 955.11, 955.11
08/21/12, 956.51, 956.51, 956.51, 956.51
08/20/12, 944.92, 944.92, 944.92, 944.92
08/17/12, 942.83, 942.83, 942.83, 942.83
08/16/12, 942.71, 942.71, 942.71, 942.71
08/15/12, 935.38, 935.38, 935.38, 935.38
08/14/12, 932.93, 932.93, 932.93, 932.93
08/13/12, 938.87, 938.87, 938.87, 938.87
08/10/12, 944.81, 944.81, 944.81, 944.81
08/09/12, 943.29, 943.29, 943.29, 943.29
08/08/12, 940.85, 940.85, 940.85, 940.85
08/07/12, 938.98, 938.98, 938.98, 938.98
08/06/12, 940.96, 940.96, 940.96, 940.96
08/03/12, 936.95, 936.95, 936.95, 936.95
08/02/12, 926.12, 926.12, 926.12, 926.12
08/01/12, 935.78, 935.78, 935.78, 935.78
07/31/12, 940.03, 940.03, 940.03, 940.03
07/30/12, 945.51, 945.51, 945.51, 945.51
07/27/12, 944.75, 944.75, 944.75, 944.75
07/26/12, 943.06, 943.06, 943.06, 943.06
07/25/12, 938.93, 938.93, 938.93, 938.93
07/24/12, 920.35, 920.35, 920.35, 920.35
07/23/12, 921.05, 921.05, 921.05, 921.05
07/20/12, 924.20, 924.20, 924.20, 924.20
07/19/12, 922.86, 922.86, 922.86, 922.86
07/18/12, 917.27, 917.27, 917.27, 917.27
07/17/12, 928.16, 928.16, 928.16, 928.16
07/16/12, 929.38, 929.38, 929.38, 929.38
07/13/12, 929.67, 929.67, 929.67, 929.67
07/12/12, 913.52, 913.52, 913.52, 913.52
07/11/12, 919.06, 919.06, 919.06, 919.06
07/10/12, 920.87, 920.87, 920.87, 920.87
07/09/12, 925.72, 925.72, 925.72, 925.72
07/06/12, 919.25, 919.25, 919.25, 919.25
07/05/12, 937.01, 937.01, 937.01, 937.01
07/03/12, 944.22, 944.22, 944.22, 944.22
07/02/12, 930.19, 930.19, 930.19, 930.19
06/29/12, 933.98, 933.98, 933.98, 933.98
06/28/12, 902.65, 902.65, 902.65, 902.65
06/27/12, 918.96, 918.96, 918.96, 918.96
06/26/12, 916.92, 916.92, 916.92, 916.92
06/25/12, 924.78, 924.78, 924.78, 924.78
06/22/12, 912.26, 912.26, 912.26, 912.26
06/21/12, 911.45, 911.45, 911.45, 911.45
06/20/12, 940.73, 940.73, 940.73, 940.73
06/19/12, 945.04, 945.04, 945.04, 945.04
06/18/12, 947.25, 947.25, 947.25, 947.25
06/15/12, 947.89, 947.89, 947.89, 947.89
06/14/12, 942.94, 942.94, 942.94, 942.94
06/13/12, 942.83, 942.83, 942.83, 942.83
06/12/12, 939.57, 939.57, 939.57, 939.57
06/11/12, 929.67, 929.67, 929.67, 929.67
06/08/12, 926.53, 926.53, 926.53, 926.53
06/07/12, 924.55, 924.55, 924.55, 924.55
06/06/12, 951.44, 951.44, 951.44, 951.44
06/05/12, 941.37, 941.37, 941.37, 941.37
06/04/12, 939.63, 939.63, 939.63, 939.63
06/01/12, 944.40, 944.40, 944.40, 944.40
05/31/12, 910.69, 910.69, 910.69, 910.69
05/30/12, 911.56, 911.56, 911.56, 911.56
05/29/12, 903.00, 903.00, 903.00, 903.00
05/25/12, 914.76, 914.76, 914.76, 914.76
05/24/12, 908.13, 908.13, 908.13, 908.13
05/23/12, 902.77, 902.77, 902.77, 902.77
05/22/12, 919.19, 919.19, 919.19, 919.19
05/21/12, 926.29, 926.29, 926.29, 926.29
05/18/12, 928.16, 928.16, 928.16, 928.16
05/17/12, 918.20, 918.20, 918.20, 918.20
05/16/12, 895.84, 895.84, 895.84, 895.84
05/15/12, 907.84, 907.84, 907.84, 907.84
05/14/12, 910.11, 910.11, 910.11, 910.11
05/11/12, 923.56, 923.56, 923.56, 923.56
05/10/12, 929.98, 929.98, 929.98, 929.98
05/09/12, 928.96, 928.96, 928.96, 928.96
05/08/12, 934.69, 934.69, 934.69, 934.69
05/07/12, 954.56, 954.56, 954.56, 954.56
05/04/12, 957.85, 957.85, 957.85, 957.85
05/03/12, 951.79, 951.79, 951.79, 951.79
05/02/12, 962.97, 962.97, 962.97, 962.97
05/01/12, 967.86, 967.86, 967.86, 967.86
04/30/12, 968.91, 968.91, 968.91, 968.91
04/27/12, 969.26, 969.26, 969.26, 969.26
04/26/12, 966.76, 966.76, 966.76, 966.76
04/25/12, 956.16, 956.16, 956.16, 956.16
04/24/12, 957.03, 957.03, 957.03, 957.03
04/23/12, 950.51, 950.51, 950.51, 950.51
04/20/12, 956.45, 956.45, 956.45, 956.45
04/19/12, 955.64, 955.64, 955.64, 955.64
04/18/12, 954.59, 954.59, 954.59, 954.59
04/17/12, 961.28, 961.28, 961.28, 961.28
04/16/12, 960.47, 960.47, 960.47, 960.47
04/13/12, 966.58, 966.58, 966.58, 966.58
04/12/12, 978.46, 978.46, 978.46, 978.46
04/11/12, 966.64, 966.64, 966.64, 966.64
04/10/12, 966.87, 966.87, 966.87, 966.87
04/09/12, 957.09, 957.09, 957.09, 957.09
04/05/12, 949.06, 949.06, 949.06, 949.06
04/04/12, 939.74, 939.74, 939.74, 939.74
04/03/12, 973.45, 973.45, 973.45, 973.45
04/02/12, 977.93, 977.93, 977.93, 977.93
03/30/12, 973.39, 973.39, 973.39, 973.39
03/29/12, 963.50, 963.50, 963.50, 963.50
03/28/12, 966.76, 966.76, 966.76, 966.76
03/27/12, 982.59, 982.59, 982.59, 982.59
03/26/12, 982.88, 982.88, 982.88, 982.88
03/23/12, 969.32, 969.32, 969.32, 969.32
03/22/12, 957.67, 957.67, 957.67, 957.67
03/21/12, 962.21, 962.21, 962.21, 962.21
03/20/12, 960.29, 960.29, 960.29, 960.29
03/19/12, 972.11, 972.11, 972.11, 972.11
03/16/12, 965.36, 965.36, 965.36, 965.36
03/15/12, 967.51, 967.51, 967.51, 967.51
03/14/12, 957.91, 957.91, 957.91, 957.91
03/13/12, 987.89, 987.89, 987.89, 987.89
03/12/12, 990.85, 990.85, 990.85, 990.85
03/09/12, 997.43, 997.43, 997.43, 997.43
03/08/12, 989.65, 989.65, 989.65, 989.65
03/07/12, 980.71, 980.71, 980.71, 980.71
03/06/12, 973.51, 973.51, 973.51, 973.51
03/05/12, 992.02, 992.02, 992.02, 992.02
03/02/12, 995.46, 995.46, 995.46, 995.46
03/01/12, 1002.68, 1002.68, 1002.68, 1002.68
02/29/12, 996.33, 996.33, 996.33, 996.33
02/28/12, 1041.22, 1041.22, 1041.22, 1041.22
02/27/12, 1033.36, 1033.36, 1033.36, 1033.36
02/24/12, 1034.23, 1034.23, 1034.23, 1034.23
02/23/12, 1040.00, 1040.00, 1040.00, 1040.00
02/22/12, 1031.27, 1031.27, 1031.27, 1031.27
02/21/12, 1023.81, 1023.81, 1023.81, 1023.81
02/17/12, 1004.83, 1004.83, 1004.83, 1004.83
02/16/12, 1006.29, 1006.29, 1006.29, 1006.29
02/15/12, 1006.11, 1006.11, 1006.11, 1006.11
02/14/12, 1000.06, 1000.06, 1000.06, 1000.06
02/13/12, 1004.25, 1004.25, 1004.25, 1004.25
02/10/12, 1004.48, 1004.48, 1004.48, 1004.48
02/09/12, 1013.74, 1013.74, 1013.74, 1013.74
02/08/12, 1007.98, 1007.98, 1007.98, 1007.98
02/07/12, 1017.93, 1017.93, 1017.93, 1017.93
02/06/12, 1004.25, 1004.25, 1004.25, 1004.25
02/03/12, 1013.22, 1013.22, 1013.22, 1013.22
02/02/12, 1024.28, 1024.28, 1024.28, 1024.28
02/01/12, 1018.57, 1018.57, 1018.57, 1018.57
01/31/12, 1013.27, 1013.27, 1013.27, 1013.27
01/30/12, 1009.78, 1009.78, 1009.78, 1009.78
01/27/12, 1010.36, 1010.36, 1010.36, 1010.36
01/26/12, 1007.16, 1007.16, 1007.16, 1007.16
01/25/12, 991.50, 991.50, 991.50, 991.50
01/24/12, 970.77, 970.77, 970.77, 970.77
01/23/12, 978.75, 978.75, 978.75, 978.75
01/20/12, 970.42, 970.42, 970.42, 970.42
01/19/12, 964.83, 964.83, 964.83, 964.83
01/18/12, 967.98, 967.98, 967.98, 967.98
01/17/12, 965.53, 965.53, 965.53, 965.53
01/13/12, 951.09, 951.09, 951.09, 951.09
01/12/12, 960.70, 960.70, 960.70, 960.70
01/11/12, 955.64, 955.64, 955.64, 955.64
01/10/12, 950.55, 950.55, 950.55, 950.55
01/09/12, 936.56, 936.56, 936.56, 936.56
01/06/12, 941.31, 941.31, 941.31, 941.31
01/05/12, 943.23, 943.23, 943.23, 943.23
01/04/12, 938.93, 938.93, 938.93, 938.93
01/03/12, 931.82, 931.82, 931.82, 931.82
12/30/11, 912.20, 912.20, 912.20, 912.20
12/29/11, 897.12, 897.12, 897.12, 897.12
12/28/11, 910.63, 910.63, 910.63, 910.63
12/27/11, 928.91, 928.91, 928.91, 928.91
12/23/11, 935.03, 935.03, 935.03, 935.03
12/22/11, 937.70, 937.70, 937.70, 937.70
12/21/11, 939.45, 939.45, 939.45, 939.45
12/20/11, 941.78, 941.78, 941.78, 941.78
12/19/11, 929.61, 929.61, 929.61, 929.61
12/16/11, 930.31, 930.31, 930.31, 930.31
12/15/11, 918.26, 918.26, 918.26, 918.26
12/14/11, 923.91, 923.91, 923.91, 923.91
12/13/11, 968.27, 968.27, 968.27, 968.27
12/12/11, 971.24, 971.24, 971.24, 971.24
12/09/11, 999.53, 999.53, 999.53, 999.53
12/08/11, 997.55, 997.55, 997.55, 997.55
12/07/11, 1015.84, 1015.84, 1015.84, 1015.84
12/06/11, 1008.27, 1008.27, 1008.27, 1008.27
12/05/11, 1009.84, 1009.84, 1009.84, 1009.84
12/02/11, 1019.62, 1019.62, 1019.62, 1019.62
12/01/11, 1012.92, 1012.92, 1012.92, 1012.92
11/30/11, 1019.04, 1019.04, 1019.04, 1019.04
11/29/11, 1000.76, 1000.76, 1000.76, 1000.76
11/28/11, 998.19, 998.19, 998.19, 998.19
11/25/11, 983.06, 983.06, 983.06, 983.06
11/23/11, 989.05, 989.05, 989.05, 989.05
11/22/11, 992.96, 992.96, 992.96, 992.96
11/21/11, 979.04, 979.04, 979.04, 979.04
11/18/11, 1006.00, 1006.00, 1006.00, 1006.00
11/17/11, 1003.09, 1003.09, 1003.09, 1003.09
11/16/11, 1034.53, 1034.53, 1034.53, 1034.53
11/15/11, 1039.07, 1039.07, 1039.07, 1039.07
11/14/11, 1036.85, 1036.85, 1036.85, 1036.85
11/11/11, 1042.50, 1042.50, 1042.50, 1042.50
11/10/11, 1025.57, 1025.57, 1025.57, 1025.57
11/09/11, 1043.96, 1043.96, 1043.96, 1043.96
11/08/11, 1048.09, 1048.09, 1048.09, 1048.09
11/07/11, 1043.07, 1043.07, 1043.07, 1043.07
11/04/11, 1022.41, 1022.41, 1022.41, 1022.41
11/03/11, 1027.65, 1027.65, 1027.65, 1027.65
11/02/11, 1006.99, 1006.99, 1006.99, 1006.99
11/01/11, 1004.42, 1004.42, 1004.42, 1004.42
10/31/11, 1004.42, 1004.42, 1004.42, 1004.42
10/28/11, 1017.23, 1017.23, 1017.23, 1017.23
10/27/11, 1017.52, 1017.52, 1017.52, 1017.52
10/26/11, 1003.43, 1003.43, 1003.43, 1003.43
10/25/11, 989.99, 989.99, 989.99, 989.99
10/24/11, 961.98, 961.98, 961.98, 961.98
10/21/11, 952.55, 952.55, 952.55, 952.55
10/20/11, 939.04, 939.04, 939.04, 939.04
10/19/11, 958.90, 958.90, 958.90, 958.90
10/18/11, 962.27, 962.27, 962.27, 962.27
10/17/11, 976.13, 976.13, 976.13, 976.13
10/14/11, 979.86, 979.86, 979.86, 979.86
10/13/11, 971.41, 971.41, 971.41, 971.41
10/12/11, 979.62, 979.62, 979.62, 979.62
10/11/11, 967.05, 967.05, 967.05, 967.05
10/10/11, 972.75, 972.75, 972.75, 972.75
10/07/11, 952.38, 952.38, 952.38, 952.38
10/06/11, 962.51, 962.51, 962.51, 962.51
10/05/11, 955.75, 955.75, 955.75, 955.75
10/04/11, 940.85, 940.85, 940.85, 940.85
10/03/11, 965.13, 965.13, 965.13, 965.13
09/30/11, 944.52, 944.52, 944.52, 944.52
09/29/11, 941.60, 941.60, 941.60, 941.60
09/28/11, 942.07, 942.07, 942.07, 942.07
09/27/11, 962.10, 962.10, 962.10, 962.10
09/26/11, 928.50, 928.50, 928.50, 928.50
09/23/11, 954.70, 954.70, 954.70, 954.70
09/22/11, 1014.03, 1014.03, 1014.03, 1014.03
09/21/11, 1052.69, 1052.69, 1052.69, 1052.69
09/20/11, 1053.27, 1053.27, 1053.27, 1053.27
09/19/11, 1035.69, 1035.69, 1035.69, 1035.69
09/16/11, 1056.53, 1056.53, 1056.53, 1056.53
09/15/11, 1037.14, 1037.14, 1037.14, 1037.14
09/14/11, 1063.40, 1063.40, 1063.40, 1063.40
09/13/11, 1065.50, 1065.50, 1065.50, 1065.50
09/12/11, 1055.72, 1055.72, 1055.72, 1055.72
09/09/11, 1082.62, 1082.62, 1082.62, 1082.62
09/08/11, 1081.45, 1081.45, 1081.45, 1081.45
09/07/11, 1058.22, 1058.22, 1058.22, 1058.22
09/06/11, 1090.65, 1090.65, 1090.65, 1090.65
09/02/11, 1092.74, 1092.74, 1092.74, 1092.74
09/01/11, 1064.92, 1064.92, 1064.92, 1064.92
08/31/11, 1066.43, 1066.43, 1066.43, 1066.43
08/30/11, 1065.32, 1065.32, 1065.32, 1065.32
08/29/11, 1043.08, 1043.08, 1043.08, 1043.08
08/26/11, 1046.40, 1046.40, 1046.40, 1046.40
08/25/11, 1026.55, 1026.55, 1026.55, 1026.55
08/24/11, 1023.11, 1023.11, 1023.11, 1023.11
08/23/11, 1083.66, 1083.66, 1083.66, 1083.66
08/22/11, 1101.48, 1101.48, 1101.48, 1101.48
08/19/11, 1078.37, 1078.37, 1078.37, 1078.37
08/18/11, 1060.78, 1060.78, 1060.78, 1060.78
08/17/11, 1044.36, 1044.36, 1044.36, 1044.36
08/16/11, 1039.24, 1039.24, 1039.24, 1039.24
08/15/11, 1023.52, 1023.52, 1023.52, 1023.52
08/12/11, 1014.55, 1014.55, 1014.55, 1014.55
08/11/11, 1019.74, 1019.74, 1019.74, 1019.74
08/10/11, 1038.83, 1038.83, 1038.83, 1038.83
08/09/11, 1014.79, 1014.79, 1014.79, 1014.79
08/08/11, 997.44, 997.44, 997.44, 997.44
08/05/11, 961.69, 961.69, 961.69, 961.69
08/04/11, 965.88, 965.88, 965.88, 965.88
08/03/11, 970.13, 970.13, 970.13, 970.13
08/02/11, 957.44, 957.44, 957.44, 957.44
08/01/11, 944.17, 944.17, 944.17, 944.17
07/29/11, 949.70, 949.70, 949.70, 949.70
07/28/11, 940.96, 940.96, 940.96, 940.96
07/27/11, 941.60, 941.60, 941.60, 941.60
07/26/11, 942.77, 942.77, 942.77, 942.77
07/25/11, 939.92, 939.92, 939.92, 939.92
07/22/11, 933.69, 933.69, 933.69, 933.69
07/21/11, 925.19, 925.19, 925.19, 925.19
07/20/11, 930.95, 930.95, 930.95, 930.95
07/19/11, 933.34, 933.34, 933.34, 933.34
07/18/11, 934.09, 934.09, 934.09, 934.09
07/15/11, 926.87, 926.87, 926.87, 926.87
07/14/11, 926.41, 926.41, 926.41, 926.41
07/13/11, 924.02, 924.02, 924.02, 924.02
07/12/11, 910.32, 910.32, 910.32, 910.32
07/11/11, 902.45, 902.45, 902.45, 902.45
07/08/11, 897.78, 897.78, 897.78, 897.78
07/07/11, 891.13, 891.13, 891.13, 891.13
07/06/11, 890.31, 890.31, 890.31, 890.31
07/05/11, 880.71, 880.71, 880.71, 880.71
07/01/11, 863.18, 863.18, 863.18, 863.18
06/30/11, 874.94, 874.94, 874.94, 874.94
06/29/11, 879.37, 879.37, 879.37, 879.37
06/28/11, 873.43, 873.43, 873.43, 873.43
06/27/11, 871.22, 871.22, 871.22, 871.22
06/24/11, 873.84, 873.84, 873.84, 873.84
06/23/11, 885.25, 885.25, 885.25, 885.25
06/22/11, 904.40, 904.40, 904.40, 904.40
06/21/11, 900.33, 900.33, 900.33, 900.33
06/20/11, 897.76, 897.76, 897.76, 897.76
06/17/11, 896.08, 896.08, 896.08, 896.08
06/16/11, 890.72, 890.72, 890.72, 890.72
06/15/11, 888.57, 888.57, 888.57, 888.57
06/14/11, 887.52, 887.52, 887.52, 887.52
06/13/11, 882.39, 882.39, 882.39, 882.39
06/10/11, 890.31, 890.31, 890.31, 890.31
06/09/11, 898.17, 898.17, 898.17, 898.17
06/08/11, 895.84, 895.84, 895.84, 895.84
06/07/11, 898.93, 898.93, 898.93, 898.93
06/06/11, 900.79, 900.79, 900.79, 900.79
06/03/11, 898.00, 898.00, 898.00, 898.00
06/02/11, 892.35, 892.35, 892.35, 892.35
06/01/11, 898.46, 898.46, 898.46, 898.46
05/31/11, 894.74, 894.74, 894.74, 894.74
05/27/11, 895.03, 895.03, 895.03, 895.03
05/26/11, 887.11, 887.11, 887.11, 887.11
05/25/11, 889.50, 889.50, 889.50, 889.50
05/24/11, 887.46, 887.46, 887.46, 887.46
05/23/11, 882.92, 882.92, 882.92, 882.92
05/20/11, 879.13, 879.13, 879.13, 879.13
05/19/11, 869.59, 869.59, 869.59, 869.59
05/18/11, 871.62, 871.62, 871.62, 871.62
05/17/11, 862.37, 862.37, 862.37, 862.37
