Date,AMZN Price,APPL Price,Bitcoin Price,DOW Price,Ethereum Price,GOOGL Price,Solana Price,MSFT Price,S&P 500 Composite Price,NASDAQ Composite Price,S&P Gold Price,NVDA Price,TSLA Price,Oil Futures Price,XMAG Price,Silver Price,META Price,Magnificent Seven Average,Cryptocurrency Average
2025-11-22,,,86588.1,,2827.97,,130.816,,,,,,,,,,,,29848.962000000003
2025-11-23,,,85756.4,,2797.25,,128.867,,,,,,,,,,,,29560.838999999996
2025-11-24,226.28,275.92,88340.2,14433.58,2936.32,318.58,138.78,474.0,6705.12,22872.01,2404.98,182.55,417.78,64.83,22.0021,50.326,613.05,358.3085714285714,30471.766666666666
2025-11-24,226.28,275.92,88340.2,14433.58,2936.32,318.58,138.78,474.0,6705.12,22872.01,2404.98,182.55,417.78,64.83,22.0021,50.29499816894531,613.05,358.3085714285714,30471.766666666666
2025-11-25,229.67,276.97,87224.7,14627.71,2933.01,323.44,138.16,476.99,6765.88,23025.59,2432.06,177.82,419.4,63.99,22.2764,50.93399810791016,636.22,362.93,30098.623333333333
2025-11-25,229.67,276.97,87224.7,14627.71,2933.01,323.44,138.16,476.99,6765.88,23025.59,2432.06,177.82,419.4,63.99,22.2764,50.965,636.22,362.93,30098.623333333333
2025-11-26,229.16,277.55,91248.4,14741.65,3040.73,319.95,142.883,485.5,6812.61,23214.69,2446.61,180.26,426.58,64.81,22.4581,53.607,633.61,364.6585714285714,31477.337666666663
2025-11-26,229.16,277.55,91248.4,14741.65,3040.73,319.95,142.883,485.5,6812.61,23214.69,2446.61,180.26,426.58,64.81,22.4581,52.91600036621094,633.61,364.6585714285714,31477.337666666663
2025-11-27,,,91436.6,,3016.28,,139.956,,,,,,,64.18,,53.607,,,31530.945333333337
2025-11-28,233.22,278.85,90837.2,14822.99,3035.31,320.18,137.434,492.01,6849.09,23365.69,2477.24,177.0,430.17,64.07,22.61,56.44599914550781,647.95,368.48285714285714,31336.647999999997
2025-11-28,233.22,278.85,90837.2,14822.99,3035.31,320.18,137.434,492.01,6849.09,23365.69,2477.24,177.0,430.17,64.07,22.61,57.163,647.95,368.48285714285714,31336.647999999997
2025-11-29,,,90846.1,,2998.11,,136.342,,,,,,,,,,,,31326.85066666667
2025-11-30,,,85865.6,,2815.45,,126.418,,,,,,,,,,,,29602.489333333335
2025-12-01,233.88,283.1,87003.8,14692.78,2806.7,314.89,127.189,486.74,6812.63,23275.92,2488.82,179.92,430.14,64.22,22.49,58.417999267578125,640.87,367.07714285714286,29979.229666666666
2025-12-01,233.88,283.1,87003.8,14692.78,2806.7,314.89,127.189,486.74,6812.63,23275.92,2488.82,179.92,430.14,64.22,22.49,59.142,640.87,367.07714285714286,29979.229666666666
2025-12-02,234.42,286.19,93035.1,14736.83,3055.05,315.81,142.164,490.0,6829.37,23413.67,2457.38,181.46,429.24,63.37,22.4057,57.983001708984375,647.1,369.17428571428576,32077.438000000006
2025-12-02,234.42,286.19,93035.1,14736.83,3055.05,315.81,142.164,490.0,6829.37,23413.67,2457.38,181.46,429.24,63.37,22.4057,58.703,647.1,369.17428571428576,32077.438000000006
2025-12-03,232.38,284.15,93257.9,14878.89,3189.4,319.63,143.954,477.73,6849.72,23454.09,2464.19,179.59,446.74,63.75,22.575,57.92100143432617,639.6,368.54571428571427,32197.084666666662
2025-12-03,232.38,284.15,93257.9,14878.89,3189.4,319.63,143.954,477.73,6849.72,23454.09,2464.19,179.59,446.74,63.75,22.575,58.62,639.6,368.54571428571427,32197.084666666662
2025-12-04,229.11,280.7,92079.1,14875.86,3168.39,317.62,138.555,480.84,6857.12,23505.14,2470.31,183.38,454.53,64.15,22.565,56.84700012207031,661.53,372.53000000000003,31795.34833333333
2025-12-04,229.11,280.7,92079.1,14875.86,3168.39,317.62,138.555,480.84,6857.12,23505.14,2470.31,183.38,454.53,64.15,22.565,57.491,661.53,372.53000000000003,31795.34833333333
2025-12-05,229.53,278.78,89618.8,14903.22,3033.87,321.27,133.252,483.16,6870.4,23578.13,2470.31,182.41,455.0,64.42,22.64,59.053,673.42,374.7957142857143,30928.640666666663
2025-12-05,229.53,278.78,89618.8,14903.22,3033.87,321.27,133.252,483.16,6870.4,23578.13,2470.31,182.41,455.0,64.42,22.64,58.422000885009766,673.42,374.7957142857143,30928.640666666663
2025-12-06,,,89532.0,,3046.16,,133.043,,,,,,,,,,,,30903.734333333337
2025-12-07,,,91224.3,,3122.77,,134.841,,,,,,,,,,,,31493.970333333335
2025-12-08,226.89,277.89,89935.8,14823.68,3107.46,313.72,132.533,491.02,6846.51,23545.9,2455.58,185.55,439.58,63.3,22.54,57.77899932861328,666.8,371.63571428571424,31058.59766666667
2025-12-08,226.89,277.89,89935.8,14823.68,3107.46,313.72,132.533,491.02,6846.51,23545.9,2455.58,185.55,439.58,63.3,22.54,58.405,666.8,371.63571428571424,31058.59766666667
2025-12-09,227.92,277.18,92495.7,14769.79,3320.8,317.08,138.975,492.02,6840.51,23576.49,2466.35,184.97,445.17,62.62,22.4806,60.16899871826172,656.96,371.61428571428576,31985.158333333336
2025-12-09,227.92,277.18,92495.7,14769.79,3320.8,317.08,138.975,492.02,6840.51,23576.49,2466.35,184.97,445.17,62.62,22.4806,60.84,656.96,371.61428571428576,31985.158333333336
2025-12-10,231.78,278.78,90350.6,14955.0,3209.3,320.21,131.061,478.56,6886.68,23654.16,2459.65,183.78,451.45,63.12,22.7159,60.37900161743164,650.13,370.67,31230.320333333337
2025-12-10,231.78,278.78,90350.6,14955.0,3209.3,320.21,131.061,478.56,6886.68,23654.16,2459.65,183.78,451.45,63.12,22.7159,61.029,650.13,370.67,31230.320333333337
2025-12-11,230.28,278.03,92364.1,15124.6,3248.28,312.43,136.981,483.47,6901.0,23593.86,2511.06,180.93,446.89,61.87,22.8662,64.592,652.71,369.2485714285714,31916.453666666668
2025-12-11,230.28,278.03,92364.1,15124.6,3248.28,312.43,136.981,483.47,6901.0,23593.86,2511.06,180.93,446.89,61.87,22.8662,63.92900085449219,652.71,369.2485714285714,31916.453666666668
2025-12-12,226.19,278.28,90390.8,15056.0,3091.84,309.29,132.903,478.53,6827.41,23195.17,2519.97,175.02,458.96,62.11,22.6355,61.36199951171875,644.23,367.2142857142857,31205.181
2025-12-12,226.19,278.28,90390.8,15056.0,3091.84,309.29,132.903,478.53,6827.41,23195.17,2519.97,175.02,458.96,62.11,22.6355,62.007,644.23,367.2142857142857,31205.181
2025-12-13,,,90146.3,,3111.68,,132.908,,,,,,,,,,,,31130.296
2025-12-14,,,89752.6,,3123.82,,131.897,,,,,,,,,,,,31002.772333333338
2025-12-15,222.54,274.11,85747.1,15058.69,2909.86,308.22,125.904,474.82,6816.51,23057.41,2523.99,176.29,475.31,61.55,22.73,62.939998626708984,647.51,368.40000000000003,29594.288
2025-12-15,222.54,274.11,85747.1,15058.69,2909.86,308.22,125.904,474.82,6816.51,23057.41,2523.99,176.29,475.31,61.55,22.73,63.589,647.51,368.40000000000003,29594.288
2025-12-16,222.56,274.61,86752.5,14985.4,2930.59,306.57,127.701,476.39,6800.26,23111.46,2522.3,177.72,489.88,59.93,22.53,62.70000076293945,657.15,372.12571428571425,29936.930333333334
2025-12-16,222.56,274.61,86752.5,14985.4,2930.59,306.57,127.701,476.39,6800.26,23111.46,2522.3,177.72,489.88,59.93,22.53,63.323,657.15,372.12571428571425,29936.930333333334
2025-12-17,221.27,271.84,86793.6,14913.35,2838.14,296.72,123.701,476.12,6721.43,22693.32,2546.52,170.94,467.26,60.61,22.32,66.23699951171875,649.5,364.8071428571428,29918.480333333337
2025-12-17,221.27,271.84,86793.6,14913.35,2838.14,296.72,123.701,476.12,6721.43,22693.32,2546.52,170.94,467.26,60.61,22.32,66.901,649.5,364.8071428571428,29918.480333333337
2025-12-18,226.76,272.19,87087.0,14966.84,2921.15,302.46,122.816,483.98,6774.76,23006.36,2541.05,174.14,483.37,60.69,22.37,65.219,664.45,372.4785714285714,30043.655333333332
2025-12-18,226.76,272.19,87087.0,14966.84,2921.15,302.46,122.816,483.98,6774.76,23006.36,2541.05,174.14,483.37,60.69,22.37,64.59200286865234,664.45,372.4785714285714,30043.655333333332
2025-12-19,227.35,273.67,88331.6,14986.37,2985.94,307.16,126.348,485.92,6834.5,23307.62,2554.32,180.99,481.2,61.35,22.55,67.489,658.77,373.58,30481.296000000002
2025-12-19,227.35,273.67,88331.6,14986.37,2985.94,307.16,126.348,485.92,6834.5,23307.62,2554.32,180.99,481.2,61.35,22.55,66.84500122070312,658.77,373.58,30481.296000000002
2025-12-20,,,88055.6,,2975.37,,125.144,,,,,,,,,,,,30385.371333333333
2025-12-21,,,89010.8,,3041.35,,126.69,,,,,,,,,,,,30726.280000000002
2025-12-22,228.43,270.97,88080.8,15061.95,2988.95,309.78,125.54,484.92,6878.49,23428.83,2602.12,183.69,488.73,62.22,22.78,67.90599822998047,661.5,375.43142857142857,30398.429999999997
2025-12-22,228.43,270.97,88080.8,15061.95,2988.95,309.78,125.54,484.92,6878.49,23428.83,2602.12,183.69,488.73,62.22,22.78,68.565,661.5,375.43142857142857,30398.429999999997
2025-12-23,232.14,272.36,87157.3,15073.13,2937.27,314.35,121.656,486.85,6909.79,23561.84,2623.25,189.21,485.56,63.7,22.76,71.137,664.94,377.9157142857143,30072.075333333338
2025-12-23,232.14,272.36,87157.3,15073.13,2937.27,314.35,121.656,486.85,6909.79,23561.84,2623.25,189.21,485.56,63.7,22.76,70.48500061035156,664.94,377.9157142857143,30072.075333333338
2025-12-24,232.38,273.81,87778.5,15145.73,2944.2,314.09,122.642,488.02,6932.05,23613.31,2621.57,188.61,485.4,63.7,22.89,71.03099822998047,667.55,378.5514285714286,30281.78066666667
2025-12-24,232.38,273.81,87778.5,15145.73,2944.2,314.09,122.642,488.02,6932.05,23613.31,2621.57,188.61,485.4,63.7,22.89,71.685,667.55,378.5514285714286,30281.78066666667
2025-12-25,,,89026.6,,2970.36,,122.759,,,,,,,,,,,,30706.573000000004
2025-12-26,232.52,273.4,87474.3,15134.68,2930.89,313.51,123.107,487.71,6929.94,23593.1,2650.62,190.53,475.19,,22.84,77.196,663.29,376.59285714285716,30176.099000000002
2025-12-26,232.52,273.4,87474.3,15134.68,2930.89,313.51,123.107,487.71,6929.94,23593.1,2650.62,190.53,475.19,,22.84,76.48600006103516,663.29,376.59285714285716,30176.099000000002
2025-12-27,,,87715.3,,2939.57,,124.107,,,,,,,,,,,,30259.659000000003
2025-12-28,,,90264.7,,3043.97,,128.469,,,,,,,,,,,,31145.713
2025-12-29,232.07,273.76,87323.6,15070.84,2949.41,313.56,123.95,487.1,6905.74,23474.35,2528.88,188.22,459.64,63.1,22.7525,69.85600280761719,658.69,373.2914285714285,30132.320000000003
2025-12-29,232.07,273.76,87323.6,15070.84,2949.41,313.56,123.95,487.1,6905.74,23474.35,2528.88,188.22,459.64,63.1,22.7525,70.46,658.69,373.2914285714285,30132.320000000003
2025-12-30,232.53,273.08,88382.9,15037.76,2973.28,313.85,125.597,487.48,6896.24,23419.08,2553.74,187.54,454.43,62.3,22.67,77.919,665.95,373.5514285714286,30493.925666666662
2025-12-30,232.53,273.08,88382.9,15037.76,2973.28,313.85,125.597,487.48,6896.24,23419.08,2553.74,187.54,454.43,62.3,22.67,77.37400055,665.95,373.5514285714286,30493.925666666662
2025-12-31,230.82,271.86,87559.9,14943.26,2975.24,313.0,124.875,483.62,6845.5,23241.99,2527.42,186.5,449.72,61.35,22.57,71.13999938964844,660.09,370.8014285714285,30220.005
2025-12-31,230.82,271.86,87559.9,14943.26,2975.24,313.0,124.875,483.62,6845.5,23241.99,2527.42,186.5,449.72,61.35,22.57,70.603,660.09,370.8014285714285,30220.005
